epoch,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1
23,0.06651903543827223,0.9849246231155779,0.979591836734694,0.08196159452199936,0.9883720930232558,0.9841269841269841
24,0.06447401601615263,0.9849246231155779,0.979591836734694,0.08086521923542023,0.9883720930232558,0.9841269841269841
25,0.06331634855169298,0.9849246231155779,0.979591836734694,0.07916009426116943,0.9883720930232558,0.9841269841269841
26,0.06156597243406665,0.9849246231155779,0.979591836734694,0.07860929518938065,0.9883720930232558,0.9841269841269841
27,0.06017060594717462,0.9849246231155779,0.979591836734694,0.07849451899528503,0.9767441860465116,0.967741935483871
28,0.05895787963044628,0.9849246231155779,0.979591836734694,0.07819841057062149,0.9767441860465116,0.967741935483871
29,0.057615854576155166,0.9849246231155779,0.979591836734694,0.07782557606697083,0.9767441860465116,0.967741935483871
30,0.05674507480170859,0.9849246231155779,0.979591836734694,0.07701302319765091,0.9767441860465116,0.967741935483871
31,0.05583562273251352,0.9849246231155779,0.979591836734694,0.07789471745491028,0.9767441860465116,0.967741935483871
32,0.054486759774499204,0.9849246231155779,0.979591836734694,0.07883961498737335,0.9767441860465116,0.967741935483871
33,0.05379252660851083,0.9874371859296482,0.9829351535836178,0.07793208956718445,0.9767441860465116,0.967741935483871
34,0.05251230711313947,0.9874371859296482,0.9829351535836178,0.0784764215350151,0.9767441860465116,0.967741935483871
35,0.05131139551949261,0.9874371859296482,0.9829351535836178,0.07987986505031586,0.9767441860465116,0.967741935483871
36,0.05087402294478824,0.9874371859296482,0.9829351535836178,0.08082204312086105,0.9767441860465116,0.967741935483871
37,0.049732341388961175,0.9849246231155779,0.979591836734694,0.0800999104976654,0.9767441860465116,0.967741935483871
38,0.048791259597406614,0.9849246231155779,0.979591836734694,0.08146265149116516,0.9767441860465116,0.967741935483871
39,0.04794811908548801,0.9874371859296482,0.9829351535836178,0.08224111795425415,0.9767441860465116,0.967741935483871
40,0.04725671974221366,0.9874371859296482,0.9829351535836178,0.08314745128154755,0.9767441860465116,0.967741935483871
41,0.04675295756282706,0.9899497487437185,0.9863945578231292,0.08459088206291199,0.9767441860465116,0.967741935483871
42,0.04555589355640675,0.9899497487437185,0.9863945578231292,0.08513037860393524,0.9767441860465116,0.967741935483871
43,0.044930959354393445,0.9874371859296482,0.9829351535836178,0.08605480939149857,0.9767441860465116,0.967741935483871
44,0.04422760722999597,0.9899497487437185,0.9863013698630138,0.08673109859228134,0.9767441860465116,0.967741935483871
45,0.043620379651012134,0.9899497487437185,0.9863013698630138,0.08975835144519806,0.9767441860465116,0.967741935483871
46,0.04249608382844745,0.9874371859296482,0.9829351535836178,0.09085014462471008,0.9767441860465116,0.967741935483871
47,0.04217079712836137,0.9899497487437185,0.9863945578231292,0.09039728343486786,0.9767441860465116,0.967741935483871
48,0.0409638359861907,0.9899497487437185,0.9863945578231292,0.09247011691331863,0.9767441860465116,0.967741935483871
49,0.040476844309075694,0.9899497487437185,0.9863013698630138,0.09341256320476532,0.9767441860465116,0.967741935483871
50,0.03979904908480956,0.9899497487437185,0.9863945578231292,0.09360556304454803,0.9767441860465116,0.967741935483871
51,0.039082881128743065,0.9899497487437185,0.9863945578231292,0.09519084542989731,0.9767441860465116,0.967741935483871
52,0.038399720592564676,0.9899497487437185,0.9863945578231292,0.09480499476194382,0.9767441860465116,0.967741935483871
53,0.03776708374445762,0.9899497487437185,0.9863945578231292,0.09725493937730789,0.9767441860465116,0.967741935483871
54,0.03692155515297723,0.9899497487437185,0.9863945578231292,0.09842526912689209,0.9767441860465116,0.967741935483871
55,0.03647220008374758,0.9899497487437185,0.9863945578231292,0.0979529321193695,0.9767441860465116,0.967741935483871
56,0.036004105053991826,0.9899497487437185,0.9863945578231292,0.10116247832775116,0.9767441860465116,0.967741935483871
