epoch,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1
24,0.1262907707811001,0.964824120603015,0.951388888888889,0.15327037870883942,0.9651162790697675,0.9508196721311475
25,0.12382874587298039,0.9673366834170855,0.9547038327526132,0.15000377595424652,0.9651162790697675,0.9508196721311475
26,0.12142581773463205,0.9673366834170855,0.9547038327526132,0.14725619554519653,0.9651162790697675,0.9508196721311475
27,0.11930931235977153,0.9698492462311558,0.9583333333333333,0.14441801607608795,0.9651162790697675,0.9508196721311475
28,0.11720924611067653,0.9723618090452262,0.9619377162629756,0.14186424016952515,0.9651162790697675,0.9508196721311475
29,0.11527202841849184,0.9698492462311558,0.9583333333333333,0.13941068947315216,0.9651162790697675,0.9508196721311475
30,0.11355980189900901,0.9748743718592965,0.9652777777777778,0.1372271329164505,0.9651162790697675,0.9508196721311475
31,0.11183834019767579,0.9773869346733668,0.9688581314878892,0.13539999723434448,0.9651162790697675,0.9508196721311475
32,0.11025443270652738,0.9798994974874372,0.9724137931034482,0.13294698297977448,0.9651162790697675,0.9508196721311475
33,0.10854369218475256,0.9798994974874372,0.9724137931034482,0.131048783659935,0.9651162790697675,0.9508196721311475
34,0.10701324230986624,0.9798994974874372,0.9724137931034482,0.12942571938037872,0.9651162790697675,0.9508196721311475
35,0.10567856633371145,0.9773869346733668,0.9690721649484535,0.12778717279434204,0.9767441860465116,0.967741935483871
36,0.10450440458017378,0.9773869346733668,0.9690721649484535,0.12624704837799072,0.9767441860465116,0.967741935483871
37,0.10315157480575332,0.9773869346733668,0.9690721649484535,0.12447159737348557,0.9767441860465116,0.967741935483871
38,0.10200575877673662,0.9773869346733668,0.9690721649484535,0.12264358997344971,0.9767441860465116,0.967741935483871
39,0.10087425579976796,0.9798994974874372,0.9726027397260274,0.1209094226360321,0.9883720930232558,0.9841269841269841
40,0.09978748026804708,0.9798994974874372,0.9726027397260274,0.11930903792381287,0.9883720930232558,0.9841269841269841
41,0.09871179951195741,0.9798994974874372,0.9726027397260274,0.11801787465810776,0.9883720930232558,0.9841269841269841
42,0.09770226838001654,0.9798994974874372,0.9726027397260274,0.11667899042367935,0.9883720930232558,0.9841269841269841
43,0.09667445268088849,0.9798994974874372,0.9726027397260274,0.11557715386152267,0.9883720930232558,0.9841269841269841
44,0.09582190550676542,0.9798994974874372,0.9726027397260274,0.1142168790102005,0.9883720930232558,0.9841269841269841
45,0.0949298647705035,0.9798994974874372,0.9726027397260274,0.11326898634433746,0.9883720930232558,0.9841269841269841
46,0.09407098288062829,0.9798994974874372,0.9726027397260274,0.11213073879480362,0.9883720930232558,0.9841269841269841
47,0.0931860838441094,0.9798994974874372,0.9726027397260274,0.11101822555065155,0.9883720930232558,0.9841269841269841
48,0.09241290768636531,0.9798994974874372,0.9726027397260274,0.10976681858301163,0.9883720930232558,0.9841269841269841
49,0.09167010494362769,0.9798994974874372,0.9726027397260274,0.1087307259440422,0.9883720930232558,0.9841269841269841
50,0.09087362069280902,0.9824120603015075,0.9759450171821306,0.10763215273618698,0.9883720930232558,0.9841269841269841
51,0.09017817717251467,0.9824120603015075,0.9759450171821306,0.10648400336503983,0.9883720930232558,0.9841269841269841
52,0.08949417070527772,0.9824120603015075,0.9759450171821306,0.1054956391453743,0.9883720930232558,0.9841269841269841
53,0.08879394218999537,0.9824120603015075,0.9759450171821306,0.10448392480611801,0.9883720930232558,0.9841269841269841
54,0.08811009854976855,0.9824120603015075,0.9759450171821306,0.10362053662538528,0.9883720930232558,0.9841269841269841
55,0.08756830157646582,0.9824120603015075,0.9759450171821306,0.10273223370313644,0.9883720930232558,0.9841269841269841
56,0.08687545407806808,0.9824120603015075,0.9759450171821306,0.10185260325670242,0.9883720930232558,0.9841269841269841
57,0.08629818837247302,0.9849246231155779,0.9794520547945206,0.10115224123001099,0.9883720930232558,0.9841269841269841
58,0.08571278472342084,0.9849246231155779,0.9794520547945206,0.10029018670320511,0.9883720930232558,0.9841269841269841
59,0.08521820868753907,0.9849246231155779,0.9794520547945206,0.09957735985517502,0.9883720930232558,0.9841269841269841
60,0.08464132094914889,0.9849246231155779,0.9794520547945206,0.09873401373624802,0.9883720930232558,0.9841269841269841
61,0.08407755372063,0.9849246231155779,0.9794520547945206,0.09804923832416534,0.9883720930232558,0.9841269841269841
62,0.08362140313689433,0.9849246231155779,0.9794520547945206,0.09722322970628738,0.9883720930232558,0.9841269841269841
63,0.08310413585236325,0.9849246231155779,0.9794520547945206,0.09660319238901138,0.9883720930232558,0.9841269841269841
64,0.08265446849055026,0.9849246231155779,0.9794520547945206,0.09590189903974533,0.9883720930232558,0.9841269841269841
65,0.08218966832562308,0.9849246231155779,0.9794520547945206,0.0951971486210823,0.9883720930232558,0.9841269841269841
66,0.08169883302408247,0.9849246231155779,0.9794520547945206,0.09447440505027771,0.9883720930232558,0.9841269841269841
67,0.08130776039769302,0.9849246231155779,0.9794520547945206,0.09378468990325928,0.9883720930232558,0.9841269841269841
68,0.08083686709928153,0.9849246231155779,0.9794520547945206,0.09331616759300232,0.9883720930232558,0.9841269841269841
69,0.08042949529823347,0.9874371859296482,0.9829351535836178,0.09265344589948654,0.9883720930232558,0.9841269841269841
70,0.07994058357561054,0.9874371859296482,0.9829351535836178,0.09203790873289108,0.9883720930232558,0.9841269841269841
71,0.07961135743251398,0.9874371859296482,0.9829351535836178,0.09144721180200577,0.9883720930232558,0.9841269841269841
72,0.07915530312600447,0.9874371859296482,0.9829351535836178,0.0909464955329895,0.9883720930232558,0.9841269841269841
73,0.0787859696838724,0.9849246231155779,0.979591836734694,0.09038688987493515,0.9883720930232558,0.9841269841269841
74,0.07849254116565738,0.9849246231155779,0.979591836734694,0.09006457775831223,0.9883720930232558,0.9841269841269841
75,0.07808395933790423,0.9849246231155779,0.979591836734694,0.08958258479833603,0.9883720930232558,0.9841269841269841
76,0.07766053854632916,0.9849246231155779,0.979591836734694,0.08912991732358932,0.9883720930232558,0.9841269841269841
77,0.07733754139749249,0.9849246231155779,0.979591836734694,0.08862613886594772,0.9883720930232558,0.9841269841269841
78,0.0770239373528628,0.9849246231155779,0.979591836734694,0.08801541477441788,0.9883720930232558,0.9841269841269841
79,0.07667754114086005,0.9849246231155779,0.979591836734694,0.08750826865434647,0.9883720930232558,0.9841269841269841
80,0.07645670987253812,0.9874371859296482,0.9829351535836178,0.0869835689663887,0.9883720930232558,0.9841269841269841
81,0.07608090185714726,0.9874371859296482,0.9829351535836178,0.08653031289577484,0.9883720930232558,0.9841269841269841
82,0.07577679268828588,0.9849246231155779,0.979591836734694,0.08607938885688782,0.9883720930232558,0.9841269841269841
83,0.0755146416886967,0.9849246231155779,0.979591836734694,0.08575039356946945,0.9883720930232558,0.9841269841269841
84,0.0751801378856502,0.9874371859296482,0.9829351535836178,0.08529046922922134,0.9883720930232558,0.9841269841269841
85,0.07492439624801953,0.9874371859296482,0.9829351535836178,0.08494027704000473,0.9883720930232558,0.9841269841269841
86,0.07460851446917309,0.9874371859296482,0.9829351535836178,0.08450457453727722,0.9883720930232558,0.9841269841269841
87,0.07436234128647413,0.9874371859296482,0.9829351535836178,0.08399883657693863,0.9883720930232558,0.9841269841269841
88,0.07418707919180692,0.9849246231155779,0.979591836734694,0.08372431993484497,0.9883720930232558,0.9841269841269841
89,0.07384872739788276,0.9849246231155779,0.979591836734694,0.08337293565273285,0.9883720930232558,0.9841269841269841
90,0.0735598584665126,0.9849246231155779,0.979591836734694,0.08288605511188507,0.9883720930232558,0.9841269841269841
91,0.073358961685219,0.9874371859296482,0.9829351535836178,0.08243357390165329,0.9883720930232558,0.9841269841269841
92,0.07312961572303844,0.9849246231155779,0.979591836734694,0.08201897144317627,0.9883720930232558,0.9841269841269841
93,0.0728100005761912,0.9849246231155779,0.979591836734694,0.08180016279220581,0.9883720930232558,0.9841269841269841
94,0.07259422160647622,0.9874371859296482,0.9829351535836178,0.08140051364898682,0.9883720930232558,0.9841269841269841
95,0.07236662551985314,0.9874371859296482,0.9829351535836178,0.08107642829418182,0.9883720930232558,0.9841269841269841
96,0.07226298758806894,0.9849246231155779,0.979591836734694,0.08098672330379486,0.9883720930232558,0.9841269841269841
97,0.0719295435739522,0.9849246231155779,0.979591836734694,0.0806710496544838,0.9883720930232558,0.9841269841269841
98,0.07177718908493243,0.9849246231155779,0.979591836734694,0.08023767918348312,0.9883720930232558,0.9841269841269841
99,0.07145591400301636,0.9849246231155779,0.979591836734694,0.07995063811540604,0.9883720930232558,0.9841269841269841
100,0.07132905115134752,0.9849246231155779,0.979591836734694,0.0795777291059494,0.9883720930232558,0.9841269841269841
101,0.07108337151813297,0.9874371859296482,0.9829351535836178,0.07923762500286102,0.9883720930232558,0.9841269841269841
102,0.0709004952155765,0.9849246231155779,0.979591836734694,0.07902166247367859,0.9883720930232558,0.9841269841269841
103,0.07065157577320559,0.9874371859296482,0.9829351535836178,0.07865326851606369,0.9883720930232558,0.9841269841269841
104,0.07043533522317458,0.9849246231155779,0.979591836734694,0.07844964414834976,0.9883720930232558,0.9841269841269841
105,0.0702735751717534,0.9849246231155779,0.979591836734694,0.07814353704452515,0.9883720930232558,0.9841269841269841
106,0.07003375569629909,0.9849246231155779,0.979591836734694,0.07801498472690582,0.9883720930232558,0.9841269841269841
107,0.06986835209568541,0.9849246231155779,0.979591836734694,0.07778880000114441,0.9883720930232558,0.9841269841269841
108,0.06971205370360284,0.9849246231155779,0.979591836734694,0.07755458354949951,0.9883720930232558,0.9841269841269841
109,0.06952684408231596,0.9849246231155779,0.979591836734694,0.077445387840271,0.9883720930232558,0.9841269841269841
110,0.0693279942450811,0.9849246231155779,0.979591836734694,0.07717175781726837,0.9883720930232558,0.9841269841269841
111,0.0691078801606618,0.9849246231155779,0.979591836734694,0.07689671218395233,0.9883720930232558,0.9841269841269841
112,0.06893859234587033,0.9849246231155779,0.979591836734694,0.07663773745298386,0.9883720930232558,0.9841269841269841
113,0.06886239189785628,0.9849246231155779,0.979591836734694,0.07625217735767365,0.9883720930232558,0.9841269841269841
114,0.06862755363161241,0.9849246231155779,0.979591836734694,0.0761231854557991,0.9883720930232558,0.9841269841269841
115,0.06847895448676418,0.9849246231155779,0.979591836734694,0.07579868286848068,0.9883720930232558,0.9841269841269841
116,0.06836136822687022,0.9874371859296482,0.9829351535836178,0.07557825744152069,0.9883720930232558,0.9841269841269841
117,0.06817356598137611,0.9874371859296482,0.9829351535836178,0.07533615082502365,0.9883720930232558,0.9841269841269841
118,0.06804307394581449,0.9849246231155779,0.979591836734694,0.07526587694883347,0.9883720930232558,0.9841269841269841
119,0.06782061981046619,0.9849246231155779,0.979591836734694,0.07504873722791672,0.9883720930232558,0.9841269841269841
120,0.06763305604907137,0.9849246231155779,0.979591836734694,0.07494638860225677,0.9883720930232558,0.9841269841269841
121,0.0674940142312541,0.9849246231155779,0.979591836734694,0.07466357201337814,0.9883720930232558,0.9841269841269841
122,0.06734978186724773,0.9849246231155779,0.979591836734694,0.07449916005134583,0.9883720930232558,0.9841269841269841
123,0.06721930827327709,0.9849246231155779,0.979591836734694,0.07431898266077042,0.9883720930232558,0.9841269841269841
124,0.06707396774772723,0.9849246231155779,0.979591836734694,0.07422500848770142,0.9883720930232558,0.9841269841269841
125,0.0669266155279761,0.9849246231155779,0.979591836734694,0.0740320235490799,0.9883720930232558,0.9841269841269841
126,0.06675305936354489,0.9849246231155779,0.979591836734694,0.07390313595533371,0.9883720930232558,0.9841269841269841
127,0.06662898240657757,0.9849246231155779,0.979591836734694,0.07370728999376297,0.9883720930232558,0.9841269841269841
128,0.06650988533437702,0.9849246231155779,0.979591836734694,0.07355251163244247,0.9883720930232558,0.9841269841269841
129,0.0663704032677427,0.9849246231155779,0.979591836734694,0.07334528118371964,0.9883720930232558,0.9841269841269841
130,0.0662368266707539,0.9849246231155779,0.979591836734694,0.07318400591611862,0.9883720930232558,0.9841269841269841
131,0.06611923371727144,0.9849246231155779,0.979591836734694,0.07315776497125626,0.9883720930232558,0.9841269841269841
132,0.06594805092780134,0.9849246231155779,0.979591836734694,0.07291708886623383,0.9883720930232558,0.9841269841269841
133,0.065888350076,0.9849246231155779,0.979591836734694,0.07302148640155792,0.9883720930232558,0.9841269841269841
134,0.06568946878439817,0.9849246231155779,0.979591836734694,0.07279378175735474,0.9883720930232558,0.9841269841269841
135,0.06554931319838193,0.9849246231155779,0.979591836734694,0.07259821146726608,0.9883720930232558,0.9841269841269841
136,0.06544143786588356,0.9849246231155779,0.979591836734694,0.07240715622901917,0.9883720930232558,0.9841269841269841
137,0.06534269553183311,0.9849246231155779,0.979591836734694,0.07238885760307312,0.9883720930232558,0.9841269841269841
138,0.06521354945161235,0.9849246231155779,0.979591836734694,0.07215707004070282,0.9883720930232558,0.9841269841269841
139,0.06520712683117719,0.9849246231155779,0.979591836734694,0.07220062613487244,0.9883720930232558,0.9841269841269841
140,0.06500289285901803,0.9849246231155779,0.979591836734694,0.07187963277101517,0.9883720930232558,0.9841269841269841
141,0.06483036137405951,0.9849246231155779,0.979591836734694,0.07194209843873978,0.9883720930232558,0.9841269841269841
142,0.06476241235045632,0.9849246231155779,0.979591836734694,0.07208263128995895,0.9883720930232558,0.9841269841269841
143,0.06461473691029165,0.9874371859296482,0.9829351535836178,0.07193643599748611,0.9883720930232558,0.9841269841269841
144,0.06446823996290489,0.9849246231155779,0.979591836734694,0.07177264243364334,0.9883720930232558,0.9841269841269841
145,0.06440244742374324,0.9849246231155779,0.979591836734694,0.07163571566343307,0.9883720930232558,0.9841269841269841
146,0.06424966540618159,0.9849246231155779,0.979591836734694,0.07136737555265427,0.9883720930232558,0.9841269841269841
147,0.06422010563950442,0.9874371859296482,0.9829351535836178,0.07144813984632492,0.9883720930232558,0.9841269841269841
148,0.06405400646728786,0.9874371859296482,0.9829351535836178,0.07142622768878937,0.9883720930232558,0.9841269841269841
149,0.06395776865152109,0.9874371859296482,0.9829351535836178,0.07136265933513641,0.9883720930232558,0.9841269841269841
150,0.06385748638729354,0.9874371859296482,0.9829351535836178,0.07111717015504837,0.9883720930232558,0.9841269841269841
151,0.06367879211621817,0.9874371859296482,0.9829351535836178,0.07114415615797043,0.9883720930232558,0.9841269841269841
152,0.06362800603386146,0.9874371859296482,0.9829351535836178,0.07112106680870056,0.9883720930232558,0.9841269841269841
153,0.06350659095125283,0.9899497487437185,0.9863013698630138,0.0706360787153244,0.9883720930232558,0.9841269841269841
154,0.06340999237668873,0.9899497487437185,0.9863013698630138,0.07045101374387741,0.9883720930232558,0.9841269841269841
155,0.06333193239105407,0.9874371859296482,0.9829351535836178,0.07059574872255325,0.9883720930232558,0.9841269841269841
156,0.06319192690241276,0.9874371859296482,0.9829351535836178,0.07043102383613586,0.9883720930232558,0.9841269841269841
157,0.06307225509888338,0.9874371859296482,0.9829351535836178,0.07047242671251297,0.9883720930232558,0.9841269841269841
158,0.06298469820167477,0.9874371859296482,0.9829351535836178,0.07048390060663223,0.9883720930232558,0.9841269841269841
159,0.06294211951182715,0.9899497487437185,0.9863013698630138,0.07030350714921951,0.9883720930232558,0.9841269841269841
160,0.06282295200543188,0.9899497487437185,0.9863013698630138,0.07039836049079895,0.9883720930232558,0.9841269841269841
161,0.06274322234094143,0.9874371859296482,0.9829351535836178,0.07059646397829056,0.9883720930232558,0.9841269841269841
162,0.06262682017463087,0.9874371859296482,0.9829351535836178,0.07036824524402618,0.9883720930232558,0.9841269841269841
163,0.0625688340374498,0.9874371859296482,0.9829351535836178,0.07016929239034653,0.9883720930232558,0.9841269841269841
164,0.06243097546730359,0.9849246231155779,0.9794520547945206,0.07047310471534729,0.9883720930232558,0.9841269841269841
165,0.06231261909607068,0.9849246231155779,0.9794520547945206,0.07046450674533844,0.9883720930232558,0.9841269841269841
166,0.06226462356034835,0.9899497487437185,0.9863013698630138,0.07002387940883636,0.9883720930232558,0.9841269841269841
167,0.06215430984282913,0.9899497487437185,0.9863013698630138,0.07006216794252396,0.9883720930232558,0.9841269841269841
168,0.06204021762794436,0.9899497487437185,0.9863013698630138,0.07019411027431488,0.9883720930232558,0.9841269841269841
169,0.06199681886176967,0.9899497487437185,0.9863013698630138,0.07006791234016418,0.9883720930232558,0.9841269841269841
170,0.06188830721248222,0.9849246231155779,0.9794520547945206,0.07064984738826752,0.9883720930232558,0.9841269841269841
171,0.061799335419832166,0.9849246231155779,0.9794520547945206,0.07064846903085709,0.9883720930232558,0.9841269841269841
172,0.06171403974809464,0.9849246231155779,0.9794520547945206,0.0711398720741272,0.9767441860465116,0.96875
173,0.061673901352713154,0.9849246231155779,0.9794520547945206,0.07105793803930283,0.9883720930232558,0.9841269841269841
174,0.06153969787735136,0.9849246231155779,0.9794520547945206,0.07113001495599747,0.9883720930232558,0.9841269841269841
175,0.06152016656407759,0.9849246231155779,0.9794520547945206,0.07116786390542984,0.9883720930232558,0.9841269841269841
176,0.06139656526958523,0.9849246231155779,0.9794520547945206,0.07076754420995712,0.9883720930232558,0.9841269841269841
177,0.06130002806169079,0.9874371859296482,0.9828178694158076,0.07066736370325089,0.9883720930232558,0.9841269841269841
178,0.06122305315343579,0.9874371859296482,0.9828178694158076,0.07068602740764618,0.9883720930232558,0.9841269841269841
179,0.0610994640737772,0.9849246231155779,0.9794520547945206,0.07097465544939041,0.9767441860465116,0.967741935483871
180,0.06103819405107792,0.9849246231155779,0.9794520547945206,0.07098595052957535,0.9767441860465116,0.967741935483871
181,0.060990687066586176,0.9849246231155779,0.9794520547945206,0.07117313891649246,0.9767441860465116,0.967741935483871
182,0.06092264152239615,0.9874371859296482,0.9828178694158076,0.07051239162683487,0.9767441860465116,0.967741935483871
183,0.0609038107134589,0.9874371859296482,0.9828178694158076,0.07009871304035187,0.9883720930232558,0.9841269841269841
184,0.06077052512435458,0.9874371859296482,0.9828178694158076,0.07056333124637604,0.9767441860465116,0.967741935483871
185,0.06066987182402132,0.9874371859296482,0.9828178694158076,0.07086704671382904,0.9767441860465116,0.967741935483871
186,0.06055873164429736,0.9874371859296482,0.9828178694158076,0.07089434564113617,0.9767441860465116,0.967741935483871
187,0.06048021733236672,0.9874371859296482,0.9828178694158076,0.07081317156553268,0.9767441860465116,0.967741935483871
188,0.06039770849835333,0.9874371859296482,0.9828178694158076,0.07089699059724808,0.9767441860465116,0.967741935483871
189,0.06034181065314529,0.9874371859296482,0.9828178694158076,0.07077603042125702,0.9767441860465116,0.967741935483871
190,0.06030560546933706,0.9874371859296482,0.9828178694158076,0.07105854153633118,0.9767441860465116,0.967741935483871
191,0.060182900884043634,0.9874371859296482,0.9828178694158076,0.07047417759895325,0.9767441860465116,0.967741935483871
192,0.06009072743019267,0.9874371859296482,0.9828178694158076,0.07082808017730713,0.9767441860465116,0.967741935483871
193,0.05998703114625216,0.9874371859296482,0.9828178694158076,0.07071617245674133,0.9767441860465116,0.967741935483871
194,0.06006330410814165,0.9874371859296482,0.9828178694158076,0.07107499986886978,0.9767441860465116,0.967741935483871
195,0.059867567340632775,0.9874371859296482,0.9828178694158076,0.0709604024887085,0.9767441860465116,0.967741935483871
196,0.05979273573088287,0.9874371859296482,0.9828178694158076,0.0710945874452591,0.9767441860465116,0.967741935483871
